"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
45,"blue-collar","married","basic.4y","","yes","no","telephone","jun","thu",100,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
30,"technician","married","professional.course","no","no","no","cellular","aug","thu",107,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
29,"admin.","married","basic.9y","no","no","no","cellular","may","thu",113,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
35,"entrepreneur","married","basic.9y","no","yes","no","telephone","aug","wed",17,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.89,4991.6,"no"
25,"services","single","high.school","no","no","no","telephone","may","mon",328,10,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
56,"retired","divorced","basic.4y","no","yes","no","telephone","jun","fri",10,15,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
22,"blue-collar","single","high.school","no","yes","no","cellular","jul","wed",123,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
30,"management","married","university.degree","no","","","cellular","sep","wed",210,1,999,1,"failure",-1.1,94.199,-37.5,0.88,4963.6,"no"
60,"retired","married","basic.4y","","yes","no","cellular","oct","fri",59,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.72,5017.5,"no"
36,"admin.","married","university.degree","","no","no","cellular","aug","mon",86,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
46,"management","married","basic.6y","","no","no","telephone","jun","thu",90,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
25,"admin.","single","university.degree","no","no","no","telephone","may","tue",59,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
34,"management","single","university.degree","no","yes","no","cellular","nov","fri",79,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
26,"blue-collar","married","basic.6y","no","no","no","cellular","jul","wed",236,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"services","married","high.school","no","no","no","telephone","may","tue",322,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
58,"admin.","married","university.degree","no","","","telephone","jun","fri",36,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
35,"housemaid","married","university.degree","no","yes","no","cellular","may","mon",59,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
33,"admin.","single","university.degree","no","yes","no","telephone","may","tue",319,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"blue-collar","married","basic.4y","no","yes","no","telephone","jul","wed",157,4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
43,"blue-collar","married","basic.9y","no","no","no","cellular","nov","thu",72,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"blue-collar","married","basic.4y","no","no","no","cellular","nov","thu",37,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",64,6,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
41,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",252,4,999,0,"nonexistent",-1.1,94.767,-50.8,1.04,4963.6,"yes"
37,"self-employed","married","basic.9y","no","yes","yes","telephone","may","fri",24,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
24,"technician","married","professional.course","no","yes","yes","cellular","may","thu",428,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
26,"admin.","single","university.degree","no","yes","no","cellular","apr","fri",376,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,"no"
54,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",91,2,3,1,"success",-2.9,92.201,-31.4,0.849,5076.2,"yes"
55,"technician","married","basic.9y","","yes","yes","telephone","may","tue",73,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
58,"management","married","university.degree","","no","no","telephone","may","wed",134,5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
34,"blue-collar","married","basic.9y","","yes","no","cellular","jul","tue",227,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
38,"","divorced","high.school","","yes","no","telephone","may","wed",107,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
26,"technician","single","high.school","no","yes","no","cellular","jul","mon",538,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
45,"technician","married","university.degree","no","yes","yes","telephone","may","tue",845,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
33,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",101,2,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
39,"admin.","married","university.degree","no","no","yes","cellular","apr","fri",72,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
53,"self-employed","married","basic.4y","","yes","no","cellular","may","mon",145,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
54,"admin.","divorced","high.school","no","yes","no","cellular","aug","thu",131,2,4,1,"success",-2.9,92.201,-31.4,0.883,5076.2,"yes"
29,"services","single","high.school","no","yes","no","cellular","may","thu",164,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
33,"technician","married","professional.course","no","no","no","telephone","jun","fri",100,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
25,"admin.","married","high.school","no","yes","no","cellular","may","wed",152,4,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
32,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",124,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
53,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",373,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"services","married","high.school","no","yes","no","cellular","oct","fri",104,1,6,1,"success",-3.4,92.431,-26.9,0.739,5017.5,"no"
49,"technician","married","professional.course","no","yes","no","cellular","aug","tue",75,1,999,1,"failure",-2.9,92.201,-31.4,0.883,5076.2,"no"
28,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",333,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
49,"admin.","divorced","high.school","no","yes","no","cellular","jun","fri",169,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
37,"blue-collar","single","university.degree","","yes","no","cellular","may","thu",166,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
43,"blue-collar","single","professional.course","no","yes","no","telephone","jun","tue",209,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
45,"entrepreneur","married","basic.4y","","yes","no","cellular","apr","thu",618,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
40,"blue-collar","married","professional.course","no","no","no","cellular","jul","mon",81,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"blue-collar","single","basic.9y","no","yes","no","telephone","may","wed",112,7,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
55,"blue-collar","married","professional.course","","yes","no","telephone","may","fri",530,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"technician","married","professional.course","no","yes","no","telephone","may","tue",193,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
59,"self-employed","married","basic.9y","no","yes","no","cellular","aug","wed",160,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
41,"blue-collar","married","basic.9y","","no","no","telephone","may","mon",457,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"admin.","divorced","university.degree","no","yes","no","cellular","aug","thu",169,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
44,"","married","basic.6y","no","no","no","cellular","jul","tue",199,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
54,"management","married","basic.9y","no","yes","no","telephone","may","fri",398,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
40,"technician","married","professional.course","no","no","no","telephone","jun","mon",92,6,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
38,"admin.","married","university.degree","no","yes","no","telephone","jun","thu",153,6,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
35,"self-employed","single","university.degree","no","no","no","cellular","jul","thu",609,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
40,"blue-collar","married","basic.9y","","yes","no","telephone","may","fri",242,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"entrepreneur","married","basic.9y","no","no","no","telephone","jun","thu",331,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
57,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","tue",106,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
46,"admin.","single","university.degree","no","yes","yes","cellular","jul","tue",62,7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
46,"admin.","married","university.degree","no","no","no","telephone","may","thu",68,5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
28,"admin.","single","university.degree","no","yes","no","cellular","may","tue",187,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
25,"management","single","university.degree","no","no","no","cellular","jul","tue",125,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
40,"admin.","single","high.school","no","no","no","cellular","may","mon",18,5,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"no"
38,"technician","married","professional.course","no","no","no","cellular","mar","thu",84,1,999,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1,"no"
35,"blue-collar","married","basic.9y","no","","","telephone","may","thu",34,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
44,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",151,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
44,"admin.","married","high.school","no","no","no","cellular","may","fri",131,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
53,"technician","married","high.school","no","yes","no","cellular","jul","fri",531,3,999,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"no"
27,"blue-collar","single","high.school","no","yes","no","telephone","jun","tue",56,5,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
34,"technician","single","professional.course","","no","no","telephone","may","fri",384,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
62,"retired","married","university.degree","no","yes","no","cellular","nov","thu",208,1,1,6,"success",-1.1,94.767,-50.8,1.031,4963.6,"yes"
34,"admin.","married","high.school","no","yes","no","cellular","aug","tue",228,5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
37,"unemployed","married","university.degree","","","","telephone","may","wed",302,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"self-employed","divorced","professional.course","","yes","yes","cellular","jul","tue",110,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
31,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",22,7,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
54,"admin.","married","high.school","no","yes","no","cellular","aug","fri",107,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
30,"services","married","high.school","no","yes","no","cellular","may","tue",93,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
54,"blue-collar","divorced","basic.4y","","yes","yes","cellular","jul","thu",80,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
44,"blue-collar","married","basic.9y","","no","no","telephone","jun","thu",98,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
40,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",310,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"technician","married","professional.course","no","yes","no","cellular","aug","thu",965,2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"yes"
53,"blue-collar","married","basic.4y","no","yes","no","telephone","may","mon",136,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
60,"self-employed","divorced","university.degree","no","no","no","cellular","aug","thu",90,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
32,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",146,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
48,"blue-collar","married","basic.4y","no","no","no","telephone","may","tue",128,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"services","single","high.school","no","yes","no","cellular","oct","mon",182,1,6,1,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes"
32,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","thu",252,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
30,"technician","","university.degree","no","no","no","cellular","mar","mon",173,2,6,2,"success",-1.8,93.369,-34.8,0.639,5008.7,"yes"
39,"blue-collar","married","basic.4y","","yes","no","telephone","jun","mon",466,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
40,"management","divorced","university.degree","","yes","yes","telephone","may","fri",201,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
50,"retired","married","basic.4y","no","yes","no","cellular","jul","wed",128,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
32,"unemployed","single","high.school","","no","no","telephone","jun","tue",34,11,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
41,"technician","married","high.school","no","no","yes","cellular","aug","fri",210,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
44,"technician","married","professional.course","no","yes","no","cellular","aug","thu",236,7,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
32,"blue-collar","single","university.degree","","yes","yes","cellular","nov","tue",119,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
31,"services","single","high.school","","yes","no","cellular","may","thu",452,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
31,"technician","single","professional.course","no","no","no","cellular","aug","wed",218,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
41,"blue-collar","married","basic.4y","","yes","no","telephone","jul","tue",471,3,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
42,"blue-collar","married","basic.9y","","no","no","telephone","may","tue",199,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"technician","single","professional.course","no","yes","no","cellular","may","wed",244,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
29,"admin.","single","basic.9y","no","yes","no","telephone","may","wed",41,2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
29,"admin.","married","university.degree","no","no","no","cellular","aug","mon",235,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
31,"entrepreneur","married","basic.9y","","yes","no","telephone","may","fri",70,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
26,"unemployed","married","high.school","no","yes","no","cellular","jul","fri",474,7,999,0,"nonexistent",-1.7,94.215,-40.3,0.822,4991.6,"yes"
38,"technician","single","university.degree","no","no","no","telephone","may","wed",451,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
30,"blue-collar","single","basic.9y","no","no","no","cellular","nov","thu",197,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
26,"admin.","single","university.degree","no","no","no","telephone","aug","mon",1087,1,3,1,"success",-1.7,94.027,-38.3,0.904,4991.6,"yes"
49,"housemaid","married","basic.4y","no","no","no","cellular","apr","fri",115,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,"no"
44,"admin.","married","high.school","no","no","no","telephone","jul","wed",100,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
38,"admin.","married","high.school","no","no","no","telephone","jul","tue",5,1,999,1,"failure",-1.7,94.215,-40.3,0.876,4991.6,"no"
42,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",360,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
46,"technician","divorced","basic.4y","","yes","no","cellular","nov","tue",262,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
37,"services","married","basic.9y","","yes","no","telephone","may","wed",211,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
35,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",102,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
32,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",109,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
47,"admin.","married","basic.6y","no","yes","no","cellular","jul","fri",426,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","fri",151,6,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
29,"admin.","single","university.degree","no","no","yes","telephone","may","tue",166,9,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"technician","married","professional.course","no","no","no","telephone","may","tue",211,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
50,"entrepreneur","married","basic.9y","no","yes","no","telephone","jun","thu",119,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
42,"blue-collar","married","basic.6y","","no","no","cellular","jul","thu",121,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
40,"blue-collar","married","basic.4y","no","no","no","telephone","jun","wed",69,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
48,"retired","married","basic.4y","","no","yes","cellular","jul","mon",780,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
